Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,Bsmt,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,Garage,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1086,85,3,73.0,9069,1,3,3,0,4,0,20,0,6,6,6,1,1,6,6,0.0,3,4,2,1,747,0,189,936,1,0,1,4.0,996,0,0,996,1,0,1,0,2,1,2,5,6,0,2,564,1,2,120,0,0,0,0,0,0,4,2010,8,4,147000
1087,160,4,21.644590377807617,1974,1,3,3,0,4,0,10,4,5,4,5,1,1,5,5,0.0,3,4,1,1,334,0,212,546,1,4,1,4.0,546,546,0,1092,0,0,1,1,3,1,3,6,6,0,1,286,1,2,120,96,0,0,0,0,0,5,2010,8,4,83500
1088,60,1,85.0,10574,1,3,3,0,4,0,21,0,5,8,5,1,1,12,13,0.0,2,4,2,1,0,0,1082,1082,1,0,1,4.0,1082,871,0,1953,0,0,2,1,3,1,2,9,6,1,3,1043,1,2,160,50,0,0,0,0,0,5,2009,8,4,252000
1089,160,4,24.0,2522,1,3,3,0,4,0,7,3,5,7,5,1,1,12,13,50.0,2,4,2,1,0,0,970,970,1,0,1,4.0,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,2,380,1,2,0,40,0,0,0,0,0,4,2006,8,4,137500
1090,120,1,37.0,3316,1,0,3,0,4,0,21,4,2,8,5,1,1,8,8,0.0,2,4,2,1,1039,0,208,1247,1,0,1,4.0,1247,0,0,1247,1,0,1,1,1,1,2,4,6,1,2,550,1,2,0,84,0,0,0,0,0,4,2006,8,4,197000
1091,90,3,60.0,8544,1,3,3,0,0,0,12,2,2,3,4,1,1,3,3,0.0,3,4,3,0,0,0,0,0,5,1,0,0.0,1040,0,0,1040,0,0,2,0,2,2,3,6,6,0,2,400,1,2,0,0,0,0,0,0,0,6,2009,8,4,92900
1092,160,1,24.0,2160,1,3,3,0,4,0,21,3,5,7,5,1,1,8,8,212.0,2,4,2,1,510,0,90,600,1,0,1,4.0,624,628,0,1252,1,0,2,1,2,1,2,4,6,0,2,462,1,2,0,48,0,0,0,0,0,3,2008,8,4,160000
1093,50,3,60.0,8400,1,3,0,0,4,0,18,0,0,6,5,1,1,8,8,0.0,3,4,2,1,423,0,758,1181,1,1,1,4.0,1390,304,0,1694,0,0,2,0,4,1,3,7,6,1,2,576,1,2,342,0,128,0,0,0,0,6,2008,8,4,136500
1094,20,3,71.0,9230,1,3,3,0,0,0,12,0,2,5,8,3,1,8,8,166.0,3,4,1,1,661,0,203,864,1,2,1,4.0,1200,0,0,1200,1,0,1,1,1,1,2,6,6,0,2,884,1,2,0,64,0,0,0,0,0,10,2006,8,4,146000
1095,20,3,74.0,5868,1,3,3,0,4,0,12,0,2,5,7,1,1,8,8,0.0,3,4,1,1,248,240,448,936,1,0,1,4.0,936,0,0,936,1,0,1,0,2,1,3,4,6,0,1,308,1,2,0,0,80,0,160,0,0,5,2010,8,4,129000
1096,20,3,78.0,9317,1,0,3,0,4,0,5,0,2,6,5,1,1,12,13,0.0,2,4,2,1,24,0,1290,1314,1,2,1,4.0,1314,0,0,1314,0,0,2,0,3,1,2,6,6,1,2,440,1,2,0,22,0,0,0,0,0,3,2007,8,4,176432
1097,70,4,60.0,6882,1,3,3,0,4,0,9,0,5,6,7,1,1,13,14,0.0,3,4,2,1,0,0,684,684,1,4,1,4.0,773,582,0,1355,0,0,1,1,3,1,2,7,6,0,0,0,0,2,136,0,115,0,0,0,0,3,2007,8,4,127000
1098,120,3,42.43806838989258,3696,1,3,3,0,4,0,22,4,2,8,5,1,1,6,6,0.0,2,4,1,1,0,0,1074,1074,1,0,1,4.0,1088,0,0,1088,0,0,1,1,2,1,2,5,6,0,2,461,1,2,0,74,137,0,0,0,0,10,2007,8,4,170000
1099,50,4,50.0,6000,1,3,3,0,4,0,3,0,0,4,6,1,1,8,8,0.0,3,4,0,1,672,0,0,672,1,4,1,4.0,757,567,0,1324,0,0,1,0,3,1,3,6,6,0,1,240,1,2,0,0,0,0,0,0,0,7,2009,8,4,128000
1100,20,3,82.0,11880,1,0,3,0,4,0,14,0,2,7,5,1,1,9,10,206.0,3,4,1,1,704,0,567,1271,1,4,1,4.0,1601,0,0,1601,0,0,2,0,3,1,3,7,6,1,2,478,1,2,0,0,0,0,0,0,0,4,2009,0,0,157000
1101,30,3,60.0,8400,1,3,0,0,4,0,18,0,2,2,5,1,1,13,14,0.0,3,4,1,1,290,0,0,290,1,4,0,1.0,438,0,0,438,0,0,1,0,1,1,1,3,6,0,1,246,1,0,0,0,0,0,0,0,0,1,2009,8,4,60000
1102,20,3,61.0,9758,1,0,3,0,4,0,12,0,2,5,5,1,1,6,8,0.0,3,4,1,1,412,287,251,950,1,4,1,4.0,950,0,0,950,0,0,1,0,3,1,3,5,6,0,1,280,1,2,0,0,0,0,0,0,0,7,2007,8,4,119500
1103,20,3,70.0,7000,1,3,3,0,4,0,12,0,2,5,7,1,1,13,14,45.0,3,4,1,1,588,0,422,1010,1,0,1,4.0,1134,0,0,1134,0,0,1,0,2,1,3,6,6,0,1,254,1,2,0,16,0,0,0,0,0,4,2007,8,3,135000
1104,20,3,79.0,8910,1,3,3,0,0,0,12,0,2,6,6,3,1,3,3,0.0,3,4,1,1,655,0,0,655,1,0,1,4.0,1194,0,0,1194,0,1,1,0,3,1,3,6,6,1,2,539,1,2,0,0,192,0,0,0,0,7,2006,8,4,159500
1105,160,4,24.0,2016,1,3,3,0,4,0,2,4,5,5,5,1,1,6,6,304.0,3,4,1,1,0,0,630,630,1,4,1,4.0,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,2,440,1,2,0,0,0,0,0,0,0,4,2007,8,4,106000
1106,60,3,98.0,12256,1,0,3,0,0,0,15,0,5,8,5,1,1,6,6,362.0,2,4,2,0,1032,0,431,1463,1,0,1,4.0,1500,1122,0,2622,1,0,2,1,3,1,2,9,6,2,2,712,1,2,186,32,0,0,0,0,0,4,2010,8,4,325000
1107,20,3,114.0,10357,1,0,3,0,0,0,20,0,2,7,5,3,1,6,6,0.0,2,4,2,1,738,0,172,910,1,2,1,4.0,1442,0,0,1442,1,0,2,0,3,1,2,6,6,1,2,719,1,2,0,244,0,0,0,0,0,5,2007,8,4,179900
1108,60,3,168.0,23257,1,2,1,0,1,0,8,0,5,7,5,1,1,12,13,0.0,2,4,2,0,0,0,868,868,1,0,1,4.0,887,1134,0,2021,0,0,2,1,3,1,2,9,6,1,2,422,1,2,0,100,0,0,0,0,0,9,2006,6,5,274725
1109,60,3,70.01335144042969,8063,1,3,3,0,4,0,8,0,5,6,5,1,1,12,13,0.0,3,4,2,1,0,0,924,924,1,0,1,4.0,948,742,0,1690,0,0,2,1,3,1,3,7,6,1,2,463,1,2,100,48,0,0,0,0,0,11,2007,8,0,181000
1110,20,3,107.0,11362,1,0,3,0,4,0,16,0,2,8,5,1,1,8,8,42.0,2,4,2,0,1039,0,797,1836,1,0,1,4.0,1836,0,0,1836,1,0,2,0,3,1,2,7,6,1,3,862,1,2,125,185,0,0,0,0,0,3,2009,8,4,280000
1111,60,3,66.59001159667969,8000,1,3,3,0,4,0,8,0,5,6,5,1,1,6,6,0.0,3,4,2,1,219,0,554,773,1,2,1,4.0,773,885,0,1658,1,0,2,1,3,1,3,8,6,1,2,431,1,2,224,84,0,0,0,0,0,6,2008,8,4,188000
1112,60,3,80.0,10480,1,3,3,0,4,0,14,0,5,7,6,3,1,9,10,660.0,3,4,1,1,403,0,400,803,1,4,1,4.0,1098,866,0,1964,0,0,2,1,4,1,3,8,6,1,2,483,1,2,0,69,0,0,0,0,0,9,2008,8,4,205000
1113,20,3,73.0,7100,1,0,3,0,0,0,12,0,2,5,7,1,1,14,15,0.0,3,4,1,1,708,0,108,816,1,4,1,0.0,816,0,0,816,1,0,1,0,2,1,3,5,6,0,1,308,1,2,0,0,0,0,0,0,0,7,2006,8,4,129900
1114,20,3,66.0,8923,1,3,3,0,4,0,12,0,2,5,7,1,1,13,14,0.0,3,4,1,1,643,0,365,1008,1,2,1,4.0,1008,0,0,1008,1,0,1,0,2,1,2,6,6,0,1,240,1,2,0,18,0,0,0,0,0,5,2007,8,4,134500
1115,20,3,90.0,5400,1,3,3,0,4,0,17,0,2,5,7,1,1,8,8,0.0,3,2,1,1,415,0,418,833,1,0,1,4.0,833,0,0,833,0,0,1,0,2,1,2,4,6,0,1,326,1,2,0,0,0,0,0,0,0,8,2006,8,4,117000
1116,20,3,93.0,12085,1,3,3,0,4,0,16,0,2,8,5,3,1,12,13,328.0,2,4,2,0,1004,0,730,1734,1,0,1,4.0,1734,0,0,1734,1,0,2,0,3,1,0,7,6,1,3,928,1,2,0,0,0,0,0,0,0,11,2007,6,5,318000
1117,80,3,68.35839080810547,7750,1,3,3,0,4,0,8,0,7,8,5,3,1,12,13,0.0,2,4,2,1,353,0,55,408,1,0,1,4.0,779,640,0,1419,1,0,2,1,3,1,2,7,6,1,2,527,1,2,120,0,0,0,0,0,0,3,2009,8,4,184100
1118,20,3,57.0,9764,1,0,3,0,2,0,19,0,2,5,7,1,1,12,13,0.0,3,4,1,1,702,0,192,894,1,0,1,4.0,894,0,0,894,1,0,1,0,3,1,2,5,6,0,2,450,1,2,0,0,0,0,0,0,0,5,2008,8,4,130000
1119,80,3,85.0,13825,1,3,3,0,4,0,19,0,7,5,6,1,1,8,8,0.0,3,2,1,1,0,0,533,533,1,4,1,4.0,1021,580,0,1601,0,1,1,0,3,1,3,6,3,0,1,300,1,2,280,34,0,0,0,0,0,12,2008,8,4,140000
1120,20,3,70.0,7560,1,3,3,0,4,0,12,0,2,5,5,1,1,3,14,0.0,3,4,1,1,369,0,671,1040,1,4,1,0.0,1040,0,0,1040,0,0,1,0,3,1,3,6,6,0,1,286,1,2,140,0,252,0,0,0,0,7,2006,8,4,133700
1121,30,4,59.0,8263,1,3,0,0,4,1,9,0,2,6,5,1,1,3,3,0.0,3,4,0,1,0,0,1012,1012,1,4,1,0.0,1012,0,0,1012,0,0,1,0,2,1,3,6,6,1,1,308,1,2,0,22,112,0,0,0,0,5,2007,8,4,118400
1122,20,3,84.0,10084,1,3,3,0,4,0,5,0,2,7,5,1,1,12,13,196.0,2,4,2,1,24,0,1528,1552,1,0,1,4.0,1552,0,0,1552,0,0,2,0,3,1,2,7,6,0,3,782,1,2,144,20,0,0,0,0,0,7,2006,6,5,212900
1123,20,3,70.5390853881836,8926,1,0,3,0,0,0,7,0,2,4,3,1,1,0,0,0.0,3,4,1,1,0,0,672,672,1,0,1,0.0,960,0,0,960,0,0,1,0,3,1,3,5,6,0,1,288,1,2,64,0,0,0,160,0,0,10,2009,0,0,112000
1124,20,3,50.0,9405,1,3,3,0,4,0,7,0,2,5,9,3,1,12,13,0.0,3,0,1,1,0,0,698,698,1,0,1,4.0,698,0,0,698,0,1,1,0,2,1,3,4,6,0,0,0,0,2,0,200,0,0,0,0,0,6,2009,8,4,118000
1125,80,3,70.82491302490234,9125,1,0,3,0,4,0,8,0,7,7,5,1,1,6,6,170.0,3,4,2,1,0,0,384,384,1,2,1,4.0,812,670,0,1482,0,0,2,1,3,1,2,7,6,1,2,392,1,2,100,25,0,0,0,0,0,7,2007,8,4,163900
1126,20,3,60.0,10434,1,3,3,0,4,0,12,0,2,4,5,1,1,9,10,0.0,3,4,1,1,0,0,1005,1005,1,4,1,4.0,1005,0,0,1005,0,0,1,0,2,1,1,5,6,1,2,672,1,2,0,0,0,0,0,0,0,11,2009,8,4,115000
1127,120,3,53.0,3684,1,3,3,0,4,0,0,4,2,7,5,3,1,12,13,130.0,2,4,2,1,0,0,1373,1373,1,0,1,4.0,1555,0,0,1555,0,0,2,0,2,1,2,7,6,1,3,660,1,2,143,20,0,0,0,0,0,6,2009,8,4,174000
1128,20,3,182.0,14572,1,2,3,0,0,0,8,0,2,7,5,3,1,12,13,0.0,2,4,2,1,1300,0,230,1530,1,0,1,4.0,1530,0,0,1530,1,0,2,0,3,1,2,7,6,1,3,630,1,2,144,36,0,0,0,0,0,11,2007,8,3,259000
1129,60,3,59.0,11796,1,0,3,0,4,0,8,0,5,7,5,1,1,12,13,0.0,2,4,2,1,0,0,847,847,1,0,1,4.0,847,1112,0,1959,0,0,2,1,4,1,2,8,6,1,2,434,1,2,100,48,0,0,0,0,0,7,2007,8,4,215000
1130,90,4,60.0,7200,1,3,3,0,4,0,17,2,6,5,5,1,1,8,8,180.0,3,4,1,1,936,0,0,936,1,4,1,4.0,936,0,0,936,1,0,1,0,2,1,3,4,6,0,2,672,1,2,49,0,0,0,0,0,0,8,2007,8,4,140000
1131,50,3,65.0,7804,1,3,3,0,4,0,18,0,0,4,3,1,1,14,10,0.0,3,4,0,1,622,0,500,1122,1,4,1,4.0,1328,653,0,1981,1,0,2,0,4,1,2,7,3,2,2,576,1,2,431,44,0,0,0,0,0,12,2009,8,4,135000
1132,20,3,63.0,10712,1,3,3,0,4,0,11,0,2,5,5,1,1,6,6,0.0,3,4,2,1,212,0,762,974,1,4,1,4.0,974,0,0,974,0,0,1,0,3,1,3,5,6,0,0,0,0,2,0,28,0,0,0,0,0,9,2007,7,0,93500
1133,70,4,90.0,9900,1,3,3,0,4,0,17,0,5,6,4,1,1,13,14,0.0,3,4,0,1,0,0,1008,1008,2,4,1,4.0,1178,1032,0,2210,0,0,2,0,5,1,1,8,6,0,1,205,1,0,0,48,0,0,0,0,0,5,2007,8,4,117500
1134,60,3,80.0,9828,1,0,3,0,4,0,20,0,5,8,5,1,1,12,13,0.0,2,4,2,1,584,0,544,1128,1,0,1,4.0,1142,878,0,2020,0,0,2,1,3,1,2,8,6,1,2,466,1,2,0,155,0,0,0,0,0,6,2009,8,4,239500
1135,60,3,57.0,8773,1,0,1,0,4,0,8,0,5,6,5,1,1,12,13,0.0,3,4,2,1,0,0,916,916,1,2,1,4.0,916,684,0,1600,0,0,2,1,3,1,3,7,6,1,2,460,1,2,100,38,0,0,0,0,0,8,2007,8,4,169000
1136,30,4,60.0,6180,1,3,3,0,0,0,3,0,2,6,5,1,1,13,14,0.0,3,4,0,1,0,0,960,960,1,4,0,4.0,986,0,0,986,0,0,1,0,2,1,3,5,6,1,1,180,1,2,0,128,0,0,0,0,0,5,2007,8,4,102000
1137,50,3,80.0,9600,1,3,3,0,4,0,12,0,0,6,5,1,1,12,13,0.0,3,4,1,1,280,0,752,1032,1,4,1,0.0,1032,220,0,1252,0,0,1,0,3,1,3,6,6,0,1,288,1,2,0,0,96,0,0,0,0,4,2008,8,0,119000
1138,50,3,54.0,6342,1,3,3,0,4,0,19,0,0,5,8,1,1,12,13,0.0,3,2,1,1,0,0,780,780,1,2,0,4.0,780,240,0,1020,0,0,1,0,2,1,3,6,6,0,0,0,0,0,0,0,176,0,0,0,0,5,2010,8,4,94000
1139,20,3,76.15057373046875,9819,1,0,3,0,4,1,11,0,2,6,5,1,1,9,7,0.0,3,4,2,1,1567,0,0,1567,1,4,1,4.0,1567,0,0,1567,1,0,2,0,2,1,2,5,6,2,2,714,1,2,264,32,0,0,0,0,0,5,2009,8,4,196000
1140,30,3,98.0,8731,1,0,3,0,4,0,3,0,2,5,5,1,1,11,12,0.0,3,1,0,1,645,0,270,915,1,4,1,4.0,1167,0,0,1167,0,0,1,0,3,1,3,6,0,1,2,495,1,2,0,0,216,0,126,0,0,5,2007,8,4,144000
1141,20,3,60.0,7350,1,3,3,0,0,0,12,0,2,5,7,1,1,6,6,0.0,3,4,1,1,852,0,100,952,1,4,1,4.0,952,0,0,952,1,0,1,0,2,1,3,4,6,0,2,840,1,2,0,0,0,0,0,0,0,6,2008,0,0,139000
1142,60,3,74.06499481201172,10304,1,0,3,0,1,0,14,0,5,5,7,1,1,9,10,44.0,3,2,1,1,381,0,399,780,1,0,1,4.0,1088,780,0,1868,1,0,2,1,4,1,2,9,6,1,2,484,1,2,448,96,0,0,0,0,0,10,2009,8,4,197500
1143,60,3,77.0,9965,1,3,3,0,4,0,5,0,5,8,5,3,1,12,13,340.0,2,4,2,0,1150,0,316,1466,1,0,1,4.0,1466,1362,0,2828,1,0,3,0,4,1,2,11,6,1,3,1052,1,2,125,144,0,0,0,0,0,4,2007,6,5,424870
1144,20,3,62.247615814208984,9000,1,3,3,0,4,0,19,0,2,5,3,1,1,13,10,0.0,3,4,1,1,288,0,718,1006,1,4,1,4.0,1006,0,0,1006,0,0,1,0,3,1,3,5,6,0,0,0,0,2,0,24,0,0,0,0,0,7,2008,8,4,80000
1145,190,3,60.0,12180,1,3,3,0,4,0,7,1,0,4,4,1,1,8,8,0.0,3,1,0,1,348,0,324,672,3,1,0,0.0,672,252,0,924,1,0,1,0,2,1,1,5,6,0,1,280,1,2,0,0,0,0,0,0,0,7,2010,8,4,80000
1146,50,4,52.0,6240,1,3,3,0,4,0,3,0,0,5,6,1,1,8,8,0.0,3,4,0,1,0,0,1042,1042,1,0,1,4.0,1042,534,0,1576,0,0,1,0,3,1,3,8,6,1,1,225,1,2,0,0,0,0,0,0,0,8,2006,8,3,149000
1147,20,3,81.746826171875,11200,1,3,3,0,4,0,20,0,2,6,5,1,1,13,15,85.0,2,4,1,1,1258,0,40,1298,1,4,1,4.0,1298,0,0,1298,1,0,2,0,3,1,2,5,6,1,2,403,1,2,165,26,0,0,0,0,0,5,2006,8,4,180000
1148,70,3,75.0,12000,1,3,0,0,4,0,6,0,5,7,7,1,1,8,8,0.0,3,4,1,1,275,0,429,704,1,0,1,4.0,860,704,0,1564,0,0,1,1,3,1,1,7,6,1,1,234,1,2,0,0,0,0,0,0,0,7,2009,8,4,174500
1149,50,4,50.807106018066406,5700,1,3,3,0,4,0,17,0,0,7,7,1,1,13,14,0.0,3,4,2,1,0,0,572,572,1,4,1,4.0,572,539,0,1111,0,0,1,0,2,1,3,5,6,1,1,288,1,2,0,0,176,0,0,0,0,8,2008,8,4,116900
1150,70,4,50.0,9000,1,3,3,0,4,0,17,0,5,7,9,3,1,12,13,0.0,3,2,2,1,624,0,26,650,1,0,1,4.0,832,650,0,1482,0,1,1,0,3,1,3,7,6,0,2,324,1,2,0,0,0,0,0,0,0,7,2009,8,4,143000
1151,20,3,57.0,8280,1,0,3,0,4,0,12,0,2,6,5,1,1,3,3,0.0,3,4,1,1,0,0,932,932,1,0,1,0.0,932,0,0,932,0,0,1,0,2,1,2,4,6,1,1,306,1,2,0,0,214,0,0,0,0,11,2007,8,4,124000
1152,20,3,134.0,17755,1,3,3,0,4,0,7,0,2,5,4,1,1,6,10,132.0,3,4,1,1,176,0,1290,1466,1,4,1,4.0,1466,0,0,1466,0,0,1,1,3,1,1,6,6,2,2,528,1,2,0,140,0,0,100,0,0,11,2006,8,4,149900
1153,20,3,90.0,14115,1,0,3,0,4,0,6,0,2,6,7,1,1,10,11,0.0,3,4,2,1,296,547,230,1073,1,0,1,4.0,1811,0,0,1811,0,0,1,0,2,1,0,6,6,1,2,470,1,2,0,0,280,0,0,0,0,7,2006,8,0,230000
1154,30,4,62.61161804199219,5890,1,3,3,0,0,0,9,0,2,6,8,1,1,13,14,0.0,2,2,0,1,538,0,278,816,1,0,1,4.0,816,0,0,816,0,0,1,0,2,1,3,5,6,0,1,432,1,2,0,0,96,0,0,0,0,6,2008,8,4,120500
1155,60,3,79.46514129638672,13700,1,0,3,0,4,0,12,0,5,7,6,1,1,12,13,288.0,3,4,1,1,454,0,410,864,1,4,1,4.0,902,918,0,1820,0,0,1,2,4,1,2,8,6,2,2,492,1,2,60,84,0,0,273,0,0,5,2008,8,4,201800
1156,20,3,90.0,10768,1,0,3,0,0,0,24,0,2,5,8,1,1,9,10,0.0,2,2,1,1,1157,0,280,1437,1,4,1,4.0,1437,0,0,1437,1,0,2,0,3,1,2,6,6,1,2,528,1,2,0,21,0,0,180,0,0,7,2007,8,4,218000
1157,80,3,85.0,9350,1,3,3,0,4,0,12,0,7,5,8,1,1,3,3,0.0,3,2,2,1,633,0,586,1219,1,2,1,4.0,1265,0,0,1265,0,1,2,0,3,1,2,6,6,1,2,502,1,2,0,92,0,96,0,0,0,10,2008,8,4,179900
1158,120,3,34.0,5001,1,0,3,0,4,0,16,3,2,7,5,1,1,12,13,166.0,2,4,2,1,904,0,410,1314,1,0,1,4.0,1314,0,0,1314,1,0,2,0,2,1,2,6,6,1,2,626,1,2,172,62,0,0,0,0,0,7,2009,8,4,230000
1159,20,3,92.0,11932,1,3,3,0,2,0,21,0,2,8,5,1,1,12,13,186.0,2,4,2,1,0,0,1580,1580,1,0,1,4.0,1580,0,0,1580,0,0,2,0,3,1,2,7,6,0,3,830,1,2,0,24,0,0,0,0,0,6,2008,3,5,235128
1160,60,3,76.0,9120,1,3,3,0,4,0,14,0,5,6,6,3,1,6,6,270.0,2,4,1,1,442,0,459,901,1,4,1,4.0,943,933,0,1876,0,0,2,1,4,1,2,8,6,1,2,540,1,2,0,69,0,0,0,0,0,7,2008,8,4,185000
1161,160,3,24.0,2280,1,3,3,0,4,0,13,3,5,6,5,1,1,9,2,0.0,3,4,1,1,311,0,544,855,1,1,1,4.0,855,601,0,1456,0,0,2,1,3,1,3,7,6,1,2,440,1,2,26,0,0,0,0,0,0,7,2010,8,4,146000
1162,20,3,74.65522003173828,14778,1,0,2,0,1,0,6,0,2,6,7,3,1,6,6,72.0,2,4,1,1,728,0,568,1296,1,0,1,4.0,1640,0,0,1640,1,0,1,0,3,1,2,7,6,1,2,924,1,2,108,0,0,216,0,0,0,11,2008,8,4,224000
1163,20,3,109.0,8724,1,3,3,0,4,0,19,0,2,5,5,1,1,12,13,0.0,3,4,1,1,492,0,402,894,1,2,1,4.0,894,0,0,894,0,0,1,0,3,1,3,5,6,1,2,450,1,2,0,0,0,0,0,0,0,5,2007,8,4,129000
1164,90,3,60.0,12900,1,3,3,0,4,0,19,2,6,4,4,1,1,9,10,0.0,3,4,1,1,1198,0,0,1198,1,4,1,4.0,1258,0,0,1258,2,0,0,2,0,2,3,6,6,0,2,400,1,2,120,0,0,0,0,0,0,1,2008,8,2,108959
1165,80,3,82.03326416015625,16157,1,0,3,0,2,0,24,0,7,5,7,1,1,9,10,0.0,3,4,2,1,680,391,289,1360,1,0,1,4.0,1432,0,0,1432,1,0,1,1,2,1,2,5,6,1,2,588,1,2,168,180,0,0,0,0,0,6,2007,8,4,194000
1166,20,3,79.0,9541,1,0,3,0,4,0,16,0,2,7,5,1,1,12,13,268.0,2,4,2,1,0,0,1502,1502,1,0,1,4.0,1502,0,0,1502,0,0,2,0,3,1,2,7,6,0,2,644,1,2,0,114,0,0,0,0,0,9,2009,6,5,233170
1167,20,3,64.0,10475,1,0,3,0,0,0,5,0,2,8,5,1,1,12,13,72.0,2,4,2,1,0,0,1694,1694,1,0,1,4.0,1694,0,0,1694,0,0,2,0,3,1,2,7,6,0,3,776,1,2,160,33,0,0,0,0,0,2,2010,8,4,245350
1168,60,3,58.0,10852,1,0,3,0,4,0,8,0,5,6,5,1,1,12,13,0.0,3,4,2,1,786,0,173,959,1,0,1,4.0,959,712,0,1671,1,0,2,1,3,1,3,7,6,1,2,472,1,2,0,38,0,0,0,0,0,2,2006,8,4,173000
1169,70,3,120.0,13728,1,3,3,0,0,0,7,0,5,6,7,3,1,11,12,0.0,3,4,1,1,626,0,501,1127,1,0,1,4.0,1236,872,0,2108,0,0,2,0,4,1,2,7,6,2,2,540,1,2,0,0,0,0,90,0,0,7,2008,8,4,235000
1170,60,3,118.0,35760,1,0,3,0,1,0,15,0,5,10,5,3,1,6,6,1378.0,2,2,2,0,1387,0,543,1930,1,0,1,4.0,1831,1796,0,3627,1,0,3,1,4,1,2,10,6,1,3,807,1,2,361,76,0,0,0,0,0,7,2006,8,4,625000
1171,80,3,76.0,9880,1,3,3,0,4,0,11,0,7,6,6,1,1,9,10,0.0,3,4,1,1,522,0,574,1096,1,4,1,4.0,1118,0,0,1118,1,0,1,0,3,1,3,6,6,1,1,358,1,2,203,0,0,0,0,576,0,7,2008,8,4,171000
1172,20,3,76.0,9120,1,3,3,0,4,0,12,0,2,6,6,3,1,8,8,0.0,3,4,1,1,662,0,599,1261,1,0,1,4.0,1261,0,0,1261,1,0,1,0,3,1,3,6,6,1,2,433,1,2,0,0,0,0,288,0,1400,11,2008,8,4,163000
1173,160,1,35.0,4017,1,0,3,0,4,0,21,4,5,7,5,1,1,8,8,0.0,2,4,2,1,0,0,625,625,1,0,1,4.0,625,625,0,1250,0,0,2,1,2,1,2,5,6,0,2,625,1,2,0,54,0,0,0,0,0,3,2008,8,4,171900
1174,50,3,138.0,18030,1,0,0,0,4,0,4,0,0,5,6,1,1,8,8,0.0,3,4,1,1,152,469,977,1598,1,4,1,4.0,1636,971,479,3086,0,0,3,0,3,1,0,12,0,1,0,0,0,2,122,0,0,0,0,0,0,3,2007,8,4,200500
1175,70,3,80.0,16560,1,0,3,0,4,0,6,0,5,6,8,1,1,13,14,0.0,3,4,0,1,503,0,449,952,1,4,1,4.0,1170,1175,0,2345,0,0,2,1,4,1,3,9,6,1,2,360,1,2,0,0,0,0,0,0,0,7,2006,8,4,239000
1176,50,3,85.0,10678,1,3,3,0,4,0,15,0,0,8,5,3,1,6,6,337.0,2,4,2,1,700,0,983,1683,1,0,1,4.0,2129,743,0,2872,0,0,2,1,4,1,2,9,6,1,2,541,1,2,0,33,0,0,0,0,0,4,2007,8,4,285000
1177,20,3,37.0,6951,1,0,3,0,1,0,11,0,2,5,5,1,1,6,10,0.0,3,4,1,1,658,0,218,876,1,4,1,4.0,923,0,0,923,1,0,1,0,3,1,3,5,6,0,1,264,1,2,362,0,0,0,0,0,0,10,2008,8,4,119500
1178,50,4,57.82373809814453,3950,1,3,0,0,4,0,17,0,0,6,8,1,1,8,8,0.0,3,4,1,1,468,0,350,818,1,4,1,4.0,818,406,0,1224,0,0,1,0,3,1,3,5,6,0,1,210,1,0,0,0,116,0,0,0,0,12,2009,8,4,115000
1179,50,3,54.0,7681,1,0,3,0,2,0,6,0,0,5,6,1,1,13,14,0.0,3,4,0,1,0,0,731,731,1,0,1,4.0,820,523,0,1343,0,0,1,1,3,1,3,7,6,1,1,186,1,2,192,0,102,0,0,0,0,7,2009,8,4,154900
1180,20,3,77.0,8335,1,3,3,0,0,0,7,0,2,5,5,1,1,13,14,0.0,3,4,3,0,0,0,0,0,1,2,1,4.0,1124,0,0,1124,0,0,1,0,3,1,3,5,3,1,0,0,0,0,0,36,190,0,0,0,0,4,2006,8,4,93000
1181,60,3,82.72862243652344,11170,1,1,3,0,0,0,23,0,5,7,5,1,1,8,8,0.0,3,4,5,1,1216,0,0,1216,1,0,1,4.0,1298,1216,0,2514,0,0,2,1,4,1,3,8,6,0,2,693,1,2,0,0,0,0,0,0,0,4,2006,8,4,250000
1182,120,4,64.0,5587,1,0,1,0,4,1,6,4,2,8,5,3,1,5,5,186.0,0,4,2,0,1480,0,120,1600,1,0,1,4.0,1652,0,0,1652,1,1,2,0,2,1,2,5,6,1,2,482,1,2,162,53,0,153,0,0,0,11,2008,6,5,392500
